MOIS,CLIENT_ID,pret_anterieur,compte_commercial,carte_MC,NSF,PH_autre_FI,sphere_epargne,sphere_financement,sphere_transaction,nb_produit,relation_BNC,vol_MC,vol_epargne,vol_financement,vol_transaction,TEF,mono_produit,PH
30Nov2018 0:00:00,00000000305658,0,0,1,0,0,1,0,1,2,11,26190,51000,,3390,2,0,0
30Apr2018 0:00:00,00000000240619,0,0,1,0,1,0,0,1,1,20,17940,,,1600,1,1,1
30Nov2018 0:00:00,00000000693305,0,0,1,0,0,1,0,1,3,12,20230,157000,,2620,2,0,0
31Oct2018 0:00:00,00000000799636,0,0,1,0,0,0,0,1,1,7,22580,,,2280,1,1,0
30Nov2018 0:00:00,00000000877814,0,1,1,0,0,1,0,1,4,6,22150,136000,,150,2,0,0
28Feb2019 0:00:00,00000000965328,0,0,1,1,0,1,1,1,3,11,11740,78000,570000,1170,3,0,0
31Jul2018 0:00:00,00000000865979,0,1,0,0,0,0,0,1,1,4,,,,3470,1,1,0
31Dec2018 0:00:00,00000000957268,0,0,1,0,0,1,1,1,4,19,17450,146000,397000,1250,3,0,0
31May2018 0:00:00,00000000367939,0,1,0,0,0,1,0,1,2,2,,200000,,2070,2,0,0
31May2018 0:00:00,00000000593045,0,1,0,0,0,1,0,1,2,4,,142000,,2400,2,0,0
31Jan2019 0:00:00,00000000904668,0,0,1,0,0,0,1,1,4,15,19580,,316000,1830,2,0,0
30Sep2018 0:00:00,00000000021815,0,0,1,0,0,0,1,1,2,15,14560,,228000,2830,2,0,0
31Oct2018 0:00:00,00000000943162,0,0,1,0,0,0,0,1,1,10,25880,,,2870,1,1,0
30Sep2018 0:00:00,00000000009274,0,1,1,0,0,1,0,1,2,14,25980,118000,,2010,2,0,0
30Nov2018 0:00:00,00000000675123,0,0,0,0,0,0,0,1,1,7,,,,660,1,1,0
31Mar2018 0:00:00,00000000445967,0,0,1,0,0,0,0,1,1,19,22150,,,100,1,1,0
30Apr2018 0:00:00,00000000750606,0,0,1,0,1,0,0,1,1,19,17490,,,3310,1,1,0
31Aug2018 0:00:00,00000000020538,0,0,0,0,0,0,0,1,1,2,,,,1210,1,1,0
31May2018 0:00:00,00000000794293,0,1,1,0,0,1,0,1,2,14,17910,60000,,3510,2,0,0
28Feb2019 0:00:00,00000000708269,0,0,0,0,1,0,0,1,1,5,,,,2490,1,1,0
31Aug2018 0:00:00,00000000951109,0,0,0,0,0,0,0,1,1,14,,,,2520,1,1,0
31Oct2018 0:00:00,00000000031554,0,1,1,1,0,1,0,1,2,8,16410,183000,,100,2,0,0
30Sep2018 0:00:00,00000000162762,0,0,1,0,0,0,0,1,2,9,17470,,,2940,1,0,0
30Sep2018 0:00:00,00000000771838,0,0,1,0,0,0,0,1,1,8,16440,,,1150,1,1,0
31Dec2018 0:00:00,00000000929274,0,0,0,0,1,0,1,1,2,6,,,640000,3120,2,0,0
31Jul2018 0:00:00,00000000837652,0,1,0,0,1,1,0,0,4,11,,137000,,,1,0,0
31Oct2018 0:00:00,00000000921125,0,1,0,0,0,0,0,1,2,3,,,,1340,1,0,0
31Jan2019 0:00:00,00000000789780,1,0,0,0,0,1,1,0,2,19,,104000,558000,,2,0,1
31Mar2018 0:00:00,00000000792889,0,0,1,0,1,0,0,1,1,19,19450,,,910,1,1,0
31Mar2018 0:00:00,00000000142414,0,0,0,0,1,1,0,1,4,12,,171000,,3160,2,0,0
30Nov2018 0:00:00,00000000822993,0,0,0,0,0,0,1,1,2,9,,,287000,350,2,0,0
31Mar2019 0:00:00,00000000117366,0,0,0,0,0,1,0,1,2,3,,152000,,950,2,0,0
31Aug2018 0:00:00,00000000890057,0,0,0,0,0,1,0,1,2,6,,190000,,600,2,0,0
31Mar2019 0:00:00,00000000939283,0,0,0,0,0,1,0,1,2,6,,138000,,1900,2,0,0
31Mar2019 0:00:00,00000000903683,0,0,0,0,0,0,1,1,2,5,,,565000,2000,2,0,0
30Nov2018 0:00:00,00000000165948,1,0,0,0,1,1,0,0,1,20,,116000,,,1,1,0
30Sep2018 0:00:00,00000000987738,0,0,1,0,0,1,1,1,3,19,21490,95000,476000,970,3,0,0
31Jul2018 0:00:00,00000000885854,0,0,0,0,0,1,0,1,4,12,,170000,,930,2,0,0
28Feb2019 0:00:00,00000000762233,0,1,0,0,0,0,0,1,1,4,,,,3440,1,1,0
30Apr2018 0:00:00,00000000625502,0,0,0,0,0,0,0,1,1,11,,,,1880,1,1,0
31Mar2018 0:00:00,00000000639764,0,1,1,0,1,0,0,1,1,8,17320,,,1090,1,1,0
31May2018 0:00:00,00000000846781,1,0,0,0,1,0,0,1,1,14,,,,2400,1,1,0
30Nov2018 0:00:00,00000000961611,0,0,1,0,1,0,0,1,1,0,29820,,,1760,1,1,0
30Jun2018 0:00:00,00000000940085,0,0,0,0,1,0,1,1,2,8,,,590000,3810,2,0,0
30Apr2018 0:00:00,00000000890889,0,0,1,0,0,0,0,1,1,8,19640,,,1300,1,1,0
31Dec2018 0:00:00,00000000147068,0,0,0,0,0,1,1,1,3,15,,78000,556000,2450,3,0,0
30Nov2018 0:00:00,00000000992872,0,0,1,0,1,0,1,1,2,14,23100,,448000,3620,2,0,0
31Mar2018 0:00:00,00000000653773,0,0,0,0,0,0,0,1,1,8,,,,1410,1,1,0
31Jan2019 0:00:00,00000000319666,0,0,1,0,0,0,0,1,1,7,18910,,,720,1,1,0
28Feb2019 0:00:00,00000000936277,0,0,1,0,1,0,0,1,1,14,10800,,,3210,1,1,0
28Feb2019 0:00:00,00000000479949,1,0,0,0,1,1,0,1,2,12,,111000,,1680,2,0,0
31Jul2018 0:00:00,00000000900620,1,1,0,0,1,0,0,1,1,6,,,,1130,1,1,1
31Dec2018 0:00:00,00000000807495,0,1,1,0,0,0,0,1,1,9,21780,,,2500,1,1,0
31Dec2018 0:00:00,00000000693664,0,0,1,1,1,0,0,1,1,16,15070,,,1820,1,1,0
31Jul2018 0:00:00,00000000958282,0,0,1,0,0,1,0,1,2,17,21820,183000,,630,2,0,0
28Feb2019 0:00:00,00000000455710,0,0,0,0,0,0,0,1,1,15,,,,2070,1,1,0
30Sep2018 0:00:00,00000000074710,0,1,1,1,0,1,0,1,2,3,15680,117000,,1080,2,0,0
31May2018 0:00:00,00000000766701,0,0,1,0,0,1,1,1,3,0,19800,215000,590000,2320,3,0,0
31Mar2018 0:00:00,00000000808752,0,0,0,0,1,0,0,1,4,6,,,,1490,1,0,0
30Apr2018 0:00:00,00000000950401,0,0,0,0,1,1,0,1,2,4,,178000,,2890,2,0,0
31Mar2019 0:00:00,00000000787345,0,0,1,0,0,1,0,1,2,13,16480,180000,,100,2,0,0
31Oct2018 0:00:00,00000000918747,0,0,1,0,0,1,0,1,2,17,16140,167000,,1960,2,0,0
30Sep2018 0:00:00,00000000831366,0,0,0,0,0,1,0,1,4,13,,148000,,1080,2,0,1
30Sep2018 0:00:00,00000000948482,0,0,1,0,0,0,0,1,1,14,15140,,,100,1,1,0
28Feb2019 0:00:00,00000000825374,1,1,0,0,0,1,1,1,3,7,,142000,512000,2680,3,0,0
28Feb2019 0:00:00,00000000925903,0,0,0,0,0,0,0,1,1,12,,,,1050,1,1,0
31May2018 0:00:00,00000000810568,0,0,0,0,0,0,1,1,2,10,,,449000,3220,2,0,0
31Aug2018 0:00:00,00000000988433,0,0,1,0,1,1,0,1,2,13,25110,227000,,3980,2,0,0
31Mar2019 0:00:00,00000000992498,0,0,1,0,0,0,1,1,2,22,14230,,545000,1140,2,0,0
30Apr2018 0:00:00,00000000839492,0,0,1,0,0,1,0,1,2,6,17580,103000,,2640,2,0,1
31May2018 0:00:00,00000000849026,0,0,1,0,0,0,0,1,1,7,131310,,,1850,1,1,0
31Jul2018 0:00:00,00000000755338,0,0,0,0,0,0,0,1,2,9,,,,2000,1,0,0
31Jan2019 0:00:00,00000000753428,0,0,0,0,0,0,0,1,1,11,,,,1090,1,1,0
31Jan2019 0:00:00,00000000960048,0,0,0,0,0,0,0,1,2,6,,,,2930,1,0,0
31Oct2018 0:00:00,00000000867476,0,0,0,0,1,1,0,1,2,14,,154000,,3090,2,0,0
31Dec2018 0:00:00,00000000993790,0,0,1,0,0,0,0,1,1,6,17900,,,1640,1,1,0
30Apr2018 0:00:00,00000000913429,0,0,0,0,1,1,0,1,2,24,,197000,,100,2,0,0
31Jul2018 0:00:00,00000000853490,0,0,1,0,0,1,1,1,3,7,24570,156000,355000,1580,3,0,0
31May2018 0:00:00,00000000930704,0,0,0,0,0,0,0,1,1,13,,,,1220,1,1,0
31Oct2018 0:00:00,00000000907362,0,1,1,0,0,1,0,1,2,9,16630,105000,,2410,2,0,0
31Oct2018 0:00:00,00000000966646,0,0,0,0,1,1,0,1,2,7,,92000,,750,2,0,0
30Nov2018 0:00:00,00000000995625,0,0,0,0,1,1,0,1,2,11,,116000,,2990,2,0,0
30Jun2018 0:00:00,00000000894691,0,0,0,0,1,1,0,1,2,5,,132000,,160,2,0,0
31Mar2018 0:00:00,00000000965329,0,0,0,0,1,1,0,1,2,0,,100000,,1430,2,0,0
31Mar2018 0:00:00,00000000360818,0,1,1,0,0,0,0,1,3,11,21420,,,2270,1,0,0
30Sep2018 0:00:00,00000000847370,0,1,0,0,0,0,0,1,1,11,,,,2120,1,1,0
28Feb2019 0:00:00,00000000396065,0,0,0,0,0,1,0,1,2,11,,62000,,2050,2,0,0
30Jun2018 0:00:00,00000000694645,0,0,1,0,1,1,0,1,2,4,22530,204000,,2730,2,0,0
30Jun2018 0:00:00,00000000700567,0,0,1,0,1,1,0,1,2,7,16410,35000,,2180,2,0,0
31Jan2019 0:00:00,00000000387617,0,0,1,0,1,1,0,1,2,1,18480,174000,,3510,2,0,0
30Jun2018 0:00:00,00000000306330,9,1,1,0,1,0,1,1,2,4,16920,,586000,890,2,0,1
31Jan2019 0:00:00,00000000938172,0,0,0,0,0,0,0,1,1,9,,,,2490,1,1,1
30Sep2018 0:00:00,00000000956774,1,0,1,0,0,0,0,1,1,15,21100,,,2210,1,1,0
30Nov2018 0:00:00,00000000728397,0,1,1,0,1,0,0,1,1,10,22370,,,1340,1,1,0
30Sep2018 0:00:00,00000000880546,0,0,1,0,0,1,1,1,3,8,23940,77000,664000,3170,3,0,0
31May2018 0:00:00,00000000876881,0,0,1,0,1,0,1,1,2,14,14050,,130000,1990,2,0,0
31Oct2018 0:00:00,00000000774476,0,1,1,0,0,0,0,1,1,7,23310,,,100,1,1,0
28Feb2019 0:00:00,00000000678848,0,0,1,0,1,1,1,1,3,9,27320,134000,536000,740,3,0,1
30Apr2018 0:00:00,00000000939672,0,1,1,0,0,0,1,1,2,5,18380,,723000,2360,2,0,0
31Aug2018 0:00:00,00000000575053,0,1,0,0,1,0,0,1,1,16,,,,1800,1,1,0
30Apr2018 0:00:00,00000000879354,0,0,1,0,0,0,0,1,1,16,15030,,,1010,1,1,0
31Dec2018 0:00:00,00000000957762,0,0,0,1,0,1,0,1,2,7,,185000,,1140,2,0,0
31Jan2019 0:00:00,00000000910832,0,0,0,0,0,0,0,1,1,5,,,,1950,1,1,0
30Nov2018 0:00:00,00000000709814,0,1,0,0,0,0,1,1,2,9,,,501000,1030,2,0,0
31Jan2019 0:00:00,00000000961085,0,0,0,0,0,1,0,1,2,13,,110000,,570,2,0,1
31Mar2019 0:00:00,00000000366012,0,1,1,0,0,1,1,1,3,9,26710,73000,416000,3120,3,0,1
31Jan2019 0:00:00,00000000849483,0,0,0,0,0,0,0,1,1,3,,,,1920,1,1,0
30Apr2018 0:00:00,00000000953534,0,1,1,0,1,0,1,1,3,11,14960,,418000,2300,2,0,0
31Oct2018 0:00:00,00000000964578,0,1,0,1,0,1,1,1,3,16,,165000,521000,2180,3,0,0
31Dec2018 0:00:00,00000000074256,0,1,1,0,0,1,0,1,2,12,18250,62000,,2230,2,0,0
31Mar2019 0:00:00,00000000694608,0,0,0,0,1,0,1,1,2,4,,,478000,2390,2,0,0
30Sep2018 0:00:00,00000000602938,0,0,1,0,1,1,0,1,2,9,12650,191000,,3330,2,0,0
31Jan2019 0:00:00,00000000752003,0,1,1,0,1,0,0,1,1,11,19600,,,2900,1,1,0
31May2018 0:00:00,00000000934426,0,0,0,0,0,0,1,1,2,7,,,464000,1890,2,0,0
30Jun2018 0:00:00,00000000912871,1,0,0,0,0,1,1,1,3,7,,96000,291000,2660,3,0,1
31Mar2018 0:00:00,00000000937690,1,0,0,0,0,0,0,1,1,9,,,,270,1,1,1
31Jul2018 0:00:00,00000000991956,0,1,0,0,0,0,0,1,1,14,,,,1720,1,1,0
31Mar2018 0:00:00,00000000958480,1,0,1,0,0,0,1,1,2,7,17860,,411000,2740,2,0,0
30Jun2018 0:00:00,00000000915853,0,1,1,0,0,0,0,1,1,9,18880,,,3090,1,1,0
30Apr2018 0:00:00,00000000381456,0,0,0,0,0,0,0,1,2,10,,,,1360,1,0,0
30Sep2018 0:00:00,00000000698370,0,1,0,0,0,0,0,1,1,3,,,,820,1,1,1
30Sep2018 0:00:00,00000000343243,0,0,1,0,0,0,0,1,1,16,23570,,,2120,1,1,0
31Dec2018 0:00:00,00000000951946,0,0,0,0,1,0,1,1,3,8,,,515000,1040,2,0,0
31Mar2018 0:00:00,00000000966513,0,0,0,0,0,0,1,0,1,19,,,594000,,1,1,0
31Jan2019 0:00:00,00000000751485,0,0,1,0,0,1,0,1,2,17,24450,150000,,4390,2,0,0
30Apr2018 0:00:00,00000000946540,0,0,1,0,0,1,0,1,2,11,18390,155000,,540,2,0,0
30Sep2018 0:00:00,00000000893623,0,0,1,0,1,0,0,1,1,3,17680,,,2050,1,1,0
31Jul2018 0:00:00,00000000233232,0,0,1,0,0,1,0,1,2,20,23240,42000,,3330,2,0,0
30Sep2018 0:00:00,00000000293000,0,0,0,0,1,1,0,1,2,3,,101000,,990,2,0,0
30Nov2018 0:00:00,00000000940408,0,0,1,0,0,0,0,1,1,6,26110,,,2400,1,1,0
31Mar2018 0:00:00,00000000856125,0,0,0,0,1,0,1,1,3,4,,,462000,2500,2,0,0
31Jul2018 0:00:00,00000000951275,0,0,0,0,0,0,0,1,1,11,,,,1980,1,1,0
30Apr2018 0:00:00,00000000386379,0,1,1,0,0,1,1,1,3,7,17450,70000,428000,700,3,0,0
30Jun2018 0:00:00,00000000710086,0,0,0,0,1,1,0,1,2,15,,225000,,420,2,0,0
31Jan2019 0:00:00,00000000462401,0,0,1,0,0,0,0,1,1,7,11680,,,190,1,1,0
30Nov2018 0:00:00,00000000052944,0,0,0,0,1,0,0,1,1,13,,,,890,1,1,0
28Feb2019 0:00:00,00000000919062,0,0,0,0,1,0,1,1,2,13,,,513000,1580,2,0,0
31Dec2018 0:00:00,00000000987640,0,0,0,0,0,0,0,1,1,18,,,,3610,1,1,0
30Nov2018 0:00:00,00000000389206,0,1,0,0,1,0,1,1,2,10,,,617000,2540,2,0,1
28Feb2019 0:00:00,00000000020196,1,0,1,1,0,0,0,0,0,22,14840,,,,0,0,0
31Mar2018 0:00:00,00000000753726,0,0,1,0,1,0,0,1,1,9,21980,,,2370,1,1,0
30Sep2018 0:00:00,00000000994350,0,0,0,0,0,0,0,1,1,15,,,,3210,1,1,1
31Mar2018 0:00:00,00000000903526,0,0,0,0,0,0,0,1,1,11,,,,2510,1,1,0
31Aug2018 0:00:00,00000000649695,0,0,0,1,0,1,0,1,2,11,,184000,,1020,2,0,0
31Oct2018 0:00:00,00000000789891,0,1,1,0,1,0,0,1,1,11,18610,,,1340,1,1,0
30Nov2018 0:00:00,00000000918303,0,0,0,0,1,0,1,1,3,9,,,420000,2710,2,0,0
31Jan2019 0:00:00,00000000804062,0,0,1,0,0,1,0,1,2,14,12990,185000,,3250,2,0,0
31Mar2018 0:00:00,00000000325850,0,0,0,0,0,0,0,1,1,10,,,,1450,1,1,0
28Feb2019 0:00:00,00000000596262,1,0,1,0,0,0,1,1,2,10,13540,,463000,710,2,0,0
30Apr2018 0:00:00,00000000892994,0,0,0,0,1,0,1,1,2,15,,,683000,1730,2,0,0
31Jul2018 0:00:00,00000000952215,0,0,0,0,0,1,0,1,2,0,,187000,,900,2,0,0
30Sep2018 0:00:00,00000000981618,0,1,1,0,1,0,0,1,3,13,12160,,,1900,1,0,0
31Dec2018 0:00:00,00000000973663,0,0,1,0,0,0,1,1,2,8,23240,,477000,2010,2,0,0
31Jul2018 0:00:00,00000000153881,0,0,1,0,0,0,0,1,1,2,23280,,,710,1,1,0
28Feb2019 0:00:00,00000000134209,0,0,0,0,1,0,0,1,1,11,,,,3470,1,1,0
31Mar2018 0:00:00,00000000799236,0,0,0,1,1,0,0,0,0,5,,,,,0,0,0
31Oct2018 0:00:00,00000000941214,1,0,0,0,0,0,0,1,2,7,,,,3650,1,0,0
30Nov2018 0:00:00,00000000839224,0,0,1,0,0,1,0,1,2,6,21950,216000,,1700,2,0,0
31Mar2019 0:00:00,00000000069418,0,0,1,0,0,0,1,1,2,11,29230,,549000,1900,2,0,0
31Jul2018 0:00:00,00000000231586,0,1,1,0,0,0,0,1,2,4,18910,,,1380,1,0,0
30Sep2018 0:00:00,00000000360482,0,0,0,0,0,0,0,1,1,4,,,,2600,1,1,0
28Feb2019 0:00:00,00000000792491,0,0,1,0,0,0,0,1,2,16,14620,,,890,1,0,0
31Aug2018 0:00:00,00000000546710,0,0,0,0,0,1,0,1,2,16,,79000,,980,2,0,1
30Sep2018 0:00:00,00000000839414,0,0,1,0,0,1,0,1,2,6,22470,94000,,2640,2,0,0
31Oct2018 0:00:00,00000000936847,0,0,1,0,0,0,0,1,1,3,19770,,,1710,1,1,0
28Feb2019 0:00:00,00000000760861,0,0,0,0,0,0,0,1,1,6,,,,1180,1,1,0
30Jun2018 0:00:00,00000000976483,1,0,1,0,1,0,1,1,2,8,24700,,681000,1080,2,0,1
31Dec2018 0:00:00,00000000899794,0,0,0,0,0,0,0,1,1,9,,,,1500,1,1,0
31Mar2019 0:00:00,00000000592668,0,0,0,0,1,0,0,1,1,13,,,,970,1,1,0
31Mar2018 0:00:00,00000000948353,0,0,0,0,1,0,0,1,1,6,,,,2280,1,1,0
31May2018 0:00:00,00000000965873,0,0,0,0,1,0,0,1,1,7,,,,1820,1,1,0
30Sep2018 0:00:00,00000000847955,0,0,1,0,1,1,0,1,2,4,23050,193000,,2260,2,0,0
31Mar2018 0:00:00,00000000887718,0,1,0,0,0,1,1,1,3,4,,85000,350000,850,3,0,0
28Feb2019 0:00:00,00000000936506,0,0,1,0,0,0,0,1,1,17,15650,,,2180,1,1,0
30Jun2018 0:00:00,00000000873336,0,0,0,0,0,0,0,1,1,0,,,,1790,1,1,0
30Jun2018 0:00:00,00000000748191,0,0,0,0,0,0,0,1,1,7,,,,1570,1,1,0
30Apr2018 0:00:00,00000000935091,0,1,1,1,1,0,0,1,1,12,22690,,,1440,1,1,0
31Dec2018 0:00:00,00000000961384,0,0,0,0,0,0,1,1,2,12,,,440000,2540,2,0,0
30Nov2018 0:00:00,00000000948753,0,0,1,0,0,0,0,1,1,15,29050,,,850,1,1,0
30Apr2018 0:00:00,00000000985271,0,0,0,0,1,1,0,1,2,7,,149000,,1910,2,0,0
31Mar2018 0:00:00,00000000980917,0,0,1,0,1,0,0,1,1,18,15270,,,480,1,1,0
31May2018 0:00:00,00000000988622,0,0,0,0,1,1,0,1,2,11,,114000,,2490,2,0,0
31Oct2018 0:00:00,00000000969449,0,1,1,0,0,0,0,0,0,12,22090,,,,0,0,0
31Mar2018 0:00:00,00000000956849,0,1,1,0,0,0,0,1,1,17,18750,,,2160,1,1,0
31Dec2018 0:00:00,00000000982941,0,0,0,0,0,0,0,1,1,17,,,,990,1,1,0
28Feb2019 0:00:00,00000000926486,0,0,0,0,0,0,0,1,2,6,,,,1480,1,0,0
31Jul2018 0:00:00,00000000708049,0,1,1,0,1,0,0,1,1,0,24050,,,2430,1,1,0
30Jun2018 0:00:00,00000000618885,1,0,0,0,0,1,0,1,2,10,,152000,,710,2,0,0
30Nov2018 0:00:00,00000000378426,0,0,0,0,1,0,0,1,1,6,,,,2960,1,1,1
31Oct2018 0:00:00,00000000947248,0,1,1,0,1,0,0,1,1,13,16090,,,950,1,1,0
31Jan2019 0:00:00,00000000726665,0,0,0,0,1,0,0,1,2,15,,,,1960,1,0,0
28Feb2019 0:00:00,00000000825754,0,0,0,0,0,1,0,1,2,10,,161000,,100,2,0,0
31Dec2018 0:00:00,00000000773727,1,0,0,0,0,0,0,1,1,19,,,,560,1,1,0
31Mar2018 0:00:00,00000000375031,0,0,0,0,0,0,0,1,2,10,,,,1100,1,0,0
30Sep2018 0:00:00,00000000466763,0,0,1,0,1,0,1,1,2,12,24270,,629000,2430,2,0,0
30Nov2018 0:00:00,00000000836236,0,0,1,0,1,0,1,1,2,10,25480,,749000,2620,2,0,0
31May2018 0:00:00,00000000977989,0,0,0,0,0,1,0,1,2,13,,124000,,1850,2,0,0
31Oct2018 0:00:00,00000000899999,0,0,0,0,0,0,0,1,1,4,,,,2940,1,1,0
31Oct2018 0:00:00,00000000863110,0,0,1,0,0,0,0,1,1,3,17800,,,1140,1,1,0
30Nov2018 0:00:00,00000000585951,0,0,1,0,1,0,0,1,1,13,21900,,,2080,1,1,1
31May2018 0:00:00,00000000863090,0,0,0,0,1,0,0,1,1,8,,,,1810,1,1,0
31Jan2019 0:00:00,00000000947180,0,0,1,1,0,0,0,1,1,17,20140,,,1990,1,1,0
31Oct2018 0:00:00,00000000968547,0,0,0,0,1,0,1,1,2,8,,,684000,1270,2,0,0
31Aug2018 0:00:00,00000000980471,0,1,0,0,0,0,0,1,1,6,,,,2490,1,1,0
30Apr2018 0:00:00,00000000971274,0,1,0,0,1,0,0,1,1,9,,,,1780,1,1,1
31Mar2019 0:00:00,00000000975980,0,0,1,0,0,0,0,1,1,15,23820,,,2810,1,1,0
31Oct2018 0:00:00,00000000925153,0,0,1,0,0,1,0,1,2,7,17540,116000,,3690,2,0,0
30Sep2018 0:00:00,00000000978963,0,0,0,0,1,0,1,1,2,8,,,649000,3510,2,0,0
30Sep2018 0:00:00,00000000812300,0,0,0,0,1,0,0,1,1,16,,,,1910,1,1,0
31Mar2018 0:00:00,00000000976702,0,0,1,0,0,0,0,1,1,14,27120,,,3620,1,1,0
31Oct2018 0:00:00,00000000854233,0,0,1,0,0,0,0,1,2,19,22240,,,1680,1,0,0
31Jul2018 0:00:00,00000000509475,0,0,1,0,0,1,0,1,2,0,22890,168000,,1650,2,0,0
31Mar2019 0:00:00,00000000976984,0,0,1,0,0,1,0,1,2,10,19800,134000,,1380,2,0,0
31Aug2018 0:00:00,00000000983764,0,1,1,0,0,1,1,1,3,11,29430,107000,402000,3110,3,0,0
31Mar2018 0:00:00,00000000683742,0,0,0,0,1,1,1,1,3,14,,88000,845000,980,3,0,0
30Apr2018 0:00:00,00000000580728,0,0,0,0,0,1,1,1,3,5,,48000,629000,3380,3,0,0
31May2018 0:00:00,00000000025535,0,0,0,0,1,0,1,1,2,15,,,587000,1310,2,0,0
28Feb2019 0:00:00,00000000961502,0,1,1,0,0,0,0,1,3,15,23730,,,3340,1,0,0
30Sep2018 0:00:00,00000000934070,0,0,1,0,1,1,0,1,2,9,16530,294000,,3740,2,0,0
28Feb2019 0:00:00,00000000536729,0,0,0,0,1,1,0,1,2,14,,163000,,1570,2,0,0
28Feb2019 0:00:00,00000000995732,0,0,0,0,0,0,1,1,2,10,,,621000,1940,2,0,0
31May2018 0:00:00,00000000892599,0,0,1,0,0,0,1,1,2,11,21630,,392000,260,2,0,0
30Sep2018 0:00:00,00000000964938,0,0,0,0,0,0,0,1,1,12,,,,1270,1,1,1
31Dec2018 0:00:00,00000000670191,0,0,1,0,0,0,0,1,1,8,15190,,,210,1,1,0
31May2018 0:00:00,00000000898530,0,0,1,0,0,1,0,1,2,6,23630,96000,,2440,2,0,1
31Oct2018 0:00:00,00000000955552,0,0,0,0,0,1,1,1,3,8,,110000,748000,980,3,0,0
31Oct2018 0:00:00,00000000075746,1,0,0,0,1,1,1,1,3,7,,277000,568000,1280,3,0,0
31Dec2018 0:00:00,00000000824770,0,0,0,0,1,0,1,1,2,7,,,275000,1520,2,0,0
31Jan2019 0:00:00,00000000668349,0,0,1,0,1,1,0,1,2,5,17490,222000,,1490,2,0,0
30Jun2018 0:00:00,00000000865533,0,0,1,0,1,0,0,1,1,5,24050,,,2550,1,1,0
31Oct2018 0:00:00,00000000804093,0,0,0,0,0,1,0,1,2,12,,104000,,1920,2,0,0
30Jun2018 0:00:00,00000000383406,0,1,0,0,0,0,0,1,1,6,,,,1840,1,1,0
31Dec2018 0:00:00,00000000039585,1,0,1,0,0,0,0,1,1,6,18140,,,1210,1,1,0
31Dec2018 0:00:00,00000000487687,0,0,0,0,1,1,0,1,2,0,,103000,,1340,2,0,0
31Dec2018 0:00:00,00000000731025,0,0,1,0,1,0,0,1,1,19,22960,,,1730,1,1,0
31Jan2019 0:00:00,00000000914565,0,0,0,0,0,0,0,1,1,5,,,,1640,1,1,0
31May2018 0:00:00,00000000834460,0,0,0,1,0,0,0,1,1,14,,,,990,1,1,0
30Sep2018 0:00:00,00000000834174,0,0,0,0,0,0,1,1,2,5,,,302000,1940,2,0,0
31Mar2019 0:00:00,00000000865156,0,0,0,0,1,0,0,1,4,6,,,,2270,1,0,0
31Mar2019 0:00:00,00000000583458,0,0,1,0,0,0,0,1,1,12,20080,,,910,1,1,0
30Nov2018 0:00:00,00000000835768,0,0,1,0,1,1,0,1,2,5,15170,37000,,3530,2,0,0
28Feb2019 0:00:00,00000000936917,0,0,1,0,1,0,0,0,0,15,15570,,,,0,0,0
30Apr2018 0:00:00,00000000880765,0,0,0,0,0,0,0,1,1,14,,,,1820,1,1,0
31Oct2018 0:00:00,00000000931611,0,0,0,0,0,0,0,1,1,17,,,,1820,1,1,0
31Jan2019 0:00:00,00000000976810,0,0,1,0,0,0,0,1,2,12,19400,,,1810,1,0,0
31Mar2019 0:00:00,00000000128108,0,0,1,0,1,0,0,1,1,6,19370,,,3110,1,1,0
31Mar2018 0:00:00,00000000864543,0,0,1,0,1,1,1,1,3,4,23760,66000,774000,2600,3,0,0
31Jan2019 0:00:00,00000000943302,0,0,0,0,0,1,0,1,3,11,,91000,,2970,2,0,0
31Mar2019 0:00:00,00000000439081,0,0,0,0,0,0,0,1,1,17,,,,570,1,1,0
28Feb2019 0:00:00,00000000121004,0,1,0,0,0,0,0,1,1,4,,,,3230,1,1,0
31Mar2018 0:00:00,00000000738873,0,0,1,0,0,1,1,1,3,14,20540,158000,82000,3380,3,0,0
31May2018 0:00:00,00000000393145,0,0,0,1,0,1,0,1,2,9,,103000,,2330,2,0,0
30Apr2018 0:00:00,00000000937499,0,0,0,0,0,0,0,1,1,7,,,,2210,1,1,0
31Mar2019 0:00:00,00000000910978,0,0,0,0,0,1,0,1,2,12,,257000,,1970,2,0,0
31Mar2018 0:00:00,00000000750925,0,1,1,0,0,1,0,1,2,7,17370,150000,,1770,2,0,0
31Mar2018 0:00:00,00000000829760,0,0,0,0,0,0,0,1,1,13,,,,1820,1,1,0
31Mar2018 0:00:00,00000000804864,0,0,0,0,0,0,0,1,1,6,,,,3740,1,1,0
30Sep2018 0:00:00,00000000929527,0,0,1,0,1,1,1,1,3,10,19450,198000,453000,100,3,0,0
31Dec2018 0:00:00,00000000849182,0,1,1,0,0,0,0,0,0,10,17360,,,,0,0,0
31May2018 0:00:00,00000000988423,0,0,0,0,0,0,0,1,1,14,,,,1220,1,1,0
30Sep2018 0:00:00,00000000978137,0,1,1,0,1,1,1,1,4,10,14900,196000,701000,3350,3,0,0
31Dec2018 0:00:00,00000000072644,0,1,1,0,0,0,1,1,2,13,13560,,454000,3120,2,0,0
31Jul2018 0:00:00,00000000886972,0,0,0,0,0,0,0,1,1,6,,,,2530,1,1,0
